apontamento_id,projeto_id,analista_id,data,horas,atividade
APT002932,PRJ0036,ANL019,22-abr-2026,3.5,Coleta
APT000563,PRJ0007,ANL016,2024-11-28,7,Apresentação
APT006781,PRJ0096,ANL021,23/03/2026,5,Reunião com cliente
APT003052,PRJ0039,ANL013,11/14/2024,3,Coleta
APT005228,PRJ0071,ANL011,03-fev-2025,6,Dashboard
APT008127,PRJ0118,ANL014,10/29/2025,7.5,Coleta
APT004009,PRJ0051,ANL023,25/11/2024,6,Modelagem
APT001256,PRJ0014,ANL014,2024-10-09,6.5,Apresentação
APT008479,PRJ0120,ANL019,2026-04-24,"3,5",Modelagem
APT004450,PRJ0059,ANL002,07/04/2025,6,Apresentação
APT005491,PRJ0078,ANL017,2025-09-01,"4,5",Testes
APT001817,PRJ0024,ANL017,2025-08-28,8,Dashboard
APT009004,PRJ0129,ANL013,2025-12-10,6,Dashboard
APT005962,PRJ0081,ANL005,03/06/2026,7,Coleta
APT004626,PRJ0063,ANL013,18-mai-2026,7,ETL
APT007434,PRJ0106,ANL021,05/11/2026,3,Coleta
APT007749,PRJ0109,ANL007,03/16/2026,6,Apresentação
APT002565,PRJ0032,ANL006,2026-03-05,6,ETL
APT004264,PRJ0056,ANL021,2025-03-25,4,Coleta
APT004005,PRJ0051,ANL017,2024-11-11,6,Coleta
APT007851,PRJ0112,ANL003,2025-07-07,7,REUNIÃO COM CLIENTE
APT003101,PRJ0039,ANL013,02/05/2025,5,DASHBOARD
APT008775,PRJ0124,ANL004,2024-11-04,2.5,Documentação
APT000431,PRJ0007,ANL004,2024-08-16,8,Testes
APT004613,PRJ0062,ANL017,01/21/2025,6,Documentação
APT000178,PRJ0004,ANL011,2024-04-24,6.5,Apresentação
APT003974,PRJ0051,ANL011,24/12/2024,3.5,Coleta
APT007671,PRJ0109,ANL013,07-abr-2026,3,ETL
APT001012,PRJ0012,ANL017,2026-02-16,2,Reunião com cliente
APT007182,PRJ0103,ANL005,04/15/2025,3,Reunião com cliente
APT007042,PRJ0101,ANL012,06/26/2026,8.5,Modelagem
APT008567,PRJ0121,ANL003,27-abr-2026,5.5,Modelagem
APT009063,PRJ0130,ANL013,24/04/2025,7,ETL
APT006399,PRJ0089,ANL010,2024-09-05,5,Modelagem
APT007088,PRJ0101,ANL018,2026-05-13,8,ETL
APT001845,PRJ0024,ANL017,2025-09-10,4,Testes
APT001848,PRJ0024,ANL011,10/10/2025,5,Documentação
APT009704,PRJ0140,ANL018,2025-12-15,6,Modelagem
APT003904,PRJ0050,ANL014,05/11/2025,7,Coleta
APT004885,PRJ0065,ANL010,18-fev-2026,2,Dashboard
APT004516,PRJ0060,ANL024,2025-05-07,3,ETL
APT005493,PRJ0078,ANL017,16/06/2025,4,Coleta
APT004013,PRJ0051,ANL005,2024-12-02,4,Modelagem
APT003607,PRJ0046,ANL010,2024-01-25,4,ETL
APT000380,PRJ0006,ANL002,2025-03-25,2,Testes
APT000720,PRJ0009,ANL005,27-out-2025,5,ETL
APT006665,PRJ0093,ANL020,2024-09-02,6,ETL
APT006366,PRJ0087,ANL024,2025-11-13,5,Testes
APT002003,PRJ0026,ANL021,2026-01-22,2.5,Testes
APT004712,PRJ0063,ANL007,2026-06-16,2,Modelagem
APT005902,PRJ0081,ANL011,2026-04-20,6.5,Dashboard
APT007073,PRJ0101,ANL024,2026-05-27,4,Modelagem
APT004291,PRJ0056,ANL009,02/05/2025,4,Coleta
APT000804,PRJ0010,ANL019,06-set-2024,5,Coleta
APT002719,PRJ0034,ANL018,2024-04-01,5,Reunião com cliente
APT003664,PRJ0046,ANL022,2024-03-04,7,Coleta
APT000598,PRJ0008,ANL005,2026-04-16,3,Apresentação
APT001032,PRJ0012,ANL011,2026-03-09,4,Testes
APT009445,PRJ0136,ANL007,2026-04-10,3,Apresentação
APT000985,PRJ0012,ANL017,16/02/2026,2,Documentação
APT008632,PRJ0122,ANL021,2025-12-03,4.5,Testes
APT001545,PRJ0019,ANL010,08/01/2025,6,Coleta
APT001805,PRJ0024,ANL011,26-ago-2025,6,Documentação
APT003697,PRJ0047,ANL012,2024-08-26,3,Modelagem
APT001553,PRJ0019,ANL010,18-dez-2024,2.5,Modelagem
APT001360,PRJ0015,ANL010,2025-11-10,4,Coleta
APT000085,PRJ0003,ANL015,2025-08-19,5,Documentação
APT006942,PRJ0099,ANL003,21/05/2025,6,Apresentação
APT004822,PRJ0064,ANL008,06-abr-2026,7,Coleta
APT004157,PRJ0054,ANL010,06-out-2025,6,ETL
APT002392,PRJ0029,ANL019,29/10/2025,8,Dashboard
APT000110,PRJ0003,ANL003,07/08/2025,4,Modelagem
APT005068,PRJ0069,ANL018,11/04/2024,5,Modelagem
APT008998,PRJ0129,ANL019,2025-12-11,6.5,Testes
APT002019,PRJ0026,ANL003,2026-01-02,6.5,Documentação
APT006212,PRJ0084,ANL011,2025-09-05,4,Testes
APT005104,PRJ0070,ANL004,2025-05-12,6,Documentação
APT006998,PRJ0100,ANL010,22/05/2026,4,Documentação
APT001761,PRJ0023,ANL011,2026-04-03,4,Apresentação
APT007281,PRJ0104,ANL018,2024-06-07,8,Dashboard
APT007717,PRJ0109,ANL019,2026-04-07,3,Reunião com cliente
APT006192,PRJ0083,ANL021,2025-07-25,7.5,Reunião com cliente
APT008575,PRJ0121,ANL015,05/01/2026,"3,5",Dashboard
APT007127,PRJ0101,ANL006,2026-05-18,5.5,Dashboard
APT000090,PRJ0003,ANL009,07-jul-2025,5.5,Apresentação
APT004571,PRJ0062,ANL017,12/27/2024,8,Documentação
APT001014,PRJ0012,ANL005,16-mar-2026,4,Reunião com cliente
APT001198,PRJ0014,ANL008,2024-07-10,5.5,Dashboard
APT006572,PRJ0093,ANL002,14-out-2024,7,Documentação
APT005022,PRJ0068,ANL017,2025-02-24,8,Apresentação
APT001547,PRJ0019,ANL010,12/16/2024,6,Reunião com cliente
APT009505,PRJ0136,ANL019,20-jan-2026,"6,5",Modelagem
APT004905,PRJ0065,ANL010,18/03/2026,4,Testes
APT003967,PRJ0051,ANL023,23/12/2024,"8,5",Documentação
APT002885,PRJ0036,ANL007,2026-04-13,6,Coleta
APT005561,PRJ0078,ANL017,2025-09-15,8,Reunião com cliente
APT007678,PRJ0109,ANL001,10-abr-2026,6,Modelagem
APT007292,PRJ0104,ANL024,21/05/2024,4,Modelagem
APT004136,PRJ0053,ANL002,12-fev-2026,8,Apresentação
APT006482,PRJ0089,ANL004,08/05/2024,6.5,Modelagem
APT005486,PRJ0078,ANL017,04/08/2025,6,Dashboard
APT001696,PRJ0022,ANL021,2026-02-23,5,Apresentação
APT000745,PRJ0010,ANL007,2024-07-09,8,Documentação
APT002380,PRJ0029,ANL019,08/29/2025,2,Documentação
APT004782,PRJ0064,ANL014,2026-03-02,2,Dashboard
APT005420,PRJ0077,ANL008,2024-12-02,6,Dashboard
APT000842,PRJ0010,ANL001,2024-07-30,2,Apresentação
APT002755,PRJ0034,ANL024,2024-02-29,2,Documentação
APT003478,PRJ0042,ANL007,14-abr-2025,7,ETL
APT005884,PRJ0081,ANL023,2026-06-26,4.5,Testes
APT005796,PRJ0081,ANL011,03/30/2026,3,Testes
APT001600,PRJ0020,ANL016,2024-03-04,3.5,Reunião com cliente
APT004827,PRJ0064,ANL008,2026-03-10,4,Dashboard
APT002242,PRJ0028,ANL022,2024-10-28,7,Testes
APT005778,PRJ0081,ANL005,2026-06-26,2,Reunião com cliente
APT001877,PRJ0024,ANL017,2025-10-23,6,Reunião com cliente
APT001085,PRJ0012,ANL005,03/26/2026,4.5,ETL
APT008265,PRJ0119,ANL024,29/03/2024,6,Reunião com cliente
APT000427,PRJ0007,ANL010,02/11/2025,8,Dashboard
APT007044,PRJ0101,ANL012,2026-05-19,8,Documentação
APT003247,PRJ0041,ANL017,10-abr-2025,"2,5",Reunião com cliente
APT008818,PRJ0125,ANL015,14/04/2025,8,Reunião com cliente
APT004992,PRJ0067,ANL007,2024-06-14,5,Reunião com cliente
APT002738,PRJ0034,ANL018,2024-02-27,4,Documentação
APT008725,PRJ0122,ANL003,2025-08-18,4,ETL
APT001427,PRJ0017,ANL022,03-fev-2025,4.5,ETL
APT006769,PRJ0095,ANL014,02/13/2025,2,Apresentação
APT006271,PRJ0085,ANL012,15-out-2025,7,Dashboard
APT002417,PRJ0030,ANL021,2024-10-14,4.5,Coleta
APT004062,PRJ0052,ANL022,2026-04-10,2,Reunião com cliente
APT002206,PRJ0027,ANL001,2024-10-22,5.5,Reunião com cliente
APT006402,PRJ0089,ANL010,2024-07-22,4,ETL
APT009746,PRJ0140,ANL006,2025-11-24,5,Reunião com cliente
APT009423,PRJ0136,ANL001,2026-02-02,8,Coleta
APT004966,PRJ0066,ANL003,2024-12-05,4.5,ETL
APT006816,PRJ0096,ANL015,21/05/2026,7,Modelagem
APT002133,PRJ0026,ANL015,10/09/2025,5.5,Documentação
APT005601,PRJ0079,ANL018,2025-06-10,7,APRESENTAÇÃO
APT009534,PRJ0136,ANL001,05/27/2026,6.5,ETL
APT004344,PRJ0056,ANL021,2025-03-17,3.5,Documentação
APT004899,PRJ0065,ANL022,20-fev-2026,3,Dashboard
APT000801,PRJ0010,ANL001,2024-07-15,5,MODELAGEM
APT000915,PRJ0012,ANL017,03/06/2026,6,Coleta
APT005718,PRJ0080,ANL009,22-nov-2024,4.5,ETL
APT000015,PRJ0001,ANL004,2024-04-01,6,Reunião com cliente
APT001429,PRJ0017,ANL016,2025-03-07,5,Modelagem
APT000401,PRJ0006,ANL014,2025-06-18,2,DOCUMENTAÇÃO
APT003269,PRJ0042,ANL007,09/25/2025,6,ETL
APT006768,PRJ0095,ANL002,03-mar-2025,7,Modelagem
APT007274,PRJ0103,ANL017,2025-02-10,8,Apresentação
APT001981,PRJ0025,ANL016,02/04/2025,7,Dashboard
APT005617,PRJ0079,ANL018,2025-07-07,"4,5",ETL
APT006033,PRJ0082,ANL022,16-jun-2025,6.5,Coleta
APT003389,PRJ0042,ANL013,2025-04-15,8.5,Documentação
APT009106,PRJ0130,ANL019,20-jun-2025,6.5,Reunião com cliente
APT006722,PRJ0095,ANL014,2025-02-10,7,Documentação
APT008943,PRJ0128,ANL017,2026-05-21,6,Coleta
APT003289,PRJ0042,ANL013,08-jul-2025,6,Reunião com cliente
APT008713,PRJ0122,ANL003,01/08/2025,"5,5",Apresentação
APT005743,PRJ0081,ANL011,2026-06-11,6,Apresentação
APT004365,PRJ0057,ANL018,2026-04-20,4,Coleta
APT002950,PRJ0036,ANL019,2026-05-19,3.5,Apresentação
APT009380,PRJ0135,ANL020,03/11/2024,6,Coleta
APT001180,PRJ0014,ANL002,2024-11-01,7,Apresentação
APT001296,PRJ0014,ANL002,2024-09-23,4.5,Coleta
APT006586,PRJ0093,ANL008,08-out-2024,6,Testes
APT009488,PRJ0136,ANL007,2026-01-27,6.5,Testes
APT008419,PRJ0120,ANL001,04/05/2026,8,Documentação
APT002196,PRJ0027,ANL007,14/10/2024,4,Modelagem
APT000685,PRJ0008,ANL023,22-mai-2026,"4,5",Apresentação
APT000493,PRJ0007,ANL004,2024-11-18,6,Reunião com cliente
APT007243,PRJ0103,ANL023,11/03/2025,"7,5",Apresentação
APT007438,PRJ0106,ANL009,2026-05-12,8.5,Documentação
APT001009,PRJ0012,ANL023,2026-06-08,"7,5",Coleta
APT007866,PRJ0113,ANL022,22/04/2024,4,ETL
APT002345,PRJ0029,ANL007,06/02/2025,7.5,Testes
APT009499,PRJ0136,ANL019,03/23/2026,6,Documentação
APT003391,PRJ0042,ANL019,2025-09-08,"2,5",Testes
APT008366,PRJ0120,ANL019,2026-04-13,8,Dashboard
APT002136,PRJ0026,ANL021,2025-07-15,6,Documentação
APT000954,PRJ0012,ANL011,2026-05-11,6,ETL
APT003369,PRJ0042,ANL001,2025-06-04,4,ETL
APT008495,PRJ0121,ANL003,2026-06-22,6,Dashboard
APT008246,PRJ0119,ANL012,05/20/2024,2.5,ETL
APT001321,PRJ0015,ANL004,01/12/2025,6,Coleta
APT002957,PRJ0036,ANL013,2026-05-27,3,Modelagem
APT007318,PRJ0104,ANL006,2024-05-24,8,Modelagem
APT003093,PRJ0039,ANL019,18-fev-2025,5.5,Testes
APT008983,PRJ0129,ANL007,2025-12-15,6,Apresentação
APT002397,PRJ0029,ANL019,2025-07-02,6,Reunião com cliente
APT009002,PRJ0129,ANL007,12/12/2025,5,Modelagem
APT000440,PRJ0007,ANL010,03-fev-2025,3,ETL
APT001020,PRJ0012,ANL011,10/06/2026,4,Documentação
APT005028,PRJ0068,ANL023,2025-02-24,5,Testes
APT009162,PRJ0131,ANL015,07-mar-2024,7,Documentação
APT005805,PRJ0081,ANL023,2026-05-11,4,Coleta
APT008373,PRJ0120,ANL007,2026-06-11,6.5,Testes
APT003457,PRJ0042,ANL007,28-abr-2025,4,Modelagem
APT004806,PRJ0064,ANL020,2026-05-25,6,Testes
APT007725,PRJ0109,ANL013,2026-06-08,4.5,Coleta
APT002524,PRJ0032,ANL024,2026-05-25,7,Coleta
APT008753,PRJ0123,ANL002,2025-06-20,4,Dashboard
APT005858,PRJ0081,ANL005,01-jun-2026,4.5,Documentação
APT004918,PRJ0066,ANL003,2024-11-05,2,Testes
APT006602,PRJ0093,ANL002,2024-09-09,5,Apresentação
APT006885,PRJ0098,ANL006,2025-08-15,8,Apresentação
APT006682,PRJ0094,ANL022,2025-09-18,7.5,Reunião com cliente
APT007149,PRJ0102,ANL001,2025-01-27,4,ETL
APT000292,PRJ0005,ANL023,20/01/2025,4,Apresentação
APT008530,PRJ0121,ANL015,2026-06-16,3.5,Modelagem
APT003995,PRJ0051,ANL017,13/11/2024,8,Dashboard
APT004758,PRJ0064,ANL008,24/02/2026,6,Reunião com cliente
APT009509,PRJ0136,ANL019,2026-03-17,7.5,Dashboard
APT004530,PRJ0061,ANL018,2025-05-19,6,Reunião com cliente
APT002938,PRJ0036,ANL007,16/03/2026,5.5,ETL
APT004508,PRJ0060,ANL024,05/08/2025,3,Testes
APT008740,PRJ0123,ANL014,2025-06-19,6,Apresentação
APT003022,PRJ0037,ANL022,03/06/2025,5,ETL
APT003239,PRJ0041,ANL023,23/06/2025,3,Reunião com cliente
APT000643,PRJ0008,ANL011,04-mai-2026,"3,5",ETL
APT006165,PRJ0083,ANL003,15/09/2025,7,Reunião com cliente
APT004041,PRJ0052,ANL022,2026-04-13,7,Modelagem
APT008920,PRJ0127,ANL012,2025-09-16,4.5,Dashboard
APT001078,PRJ0012,ANL023,06/08/2026,4,ETL
APT007475,PRJ0106,ANL009,17-abr-2026,6,Modelagem
APT009632,PRJ0139,ANL023,10/11/2024,5,Coleta
APT006541,PRJ0091,ANL015,2025-12-29,4,Modelagem
APT008062,PRJ0116,ANL001,05/06/2025,6,Modelagem
APT007359,PRJ0106,ANL009,2026-06-09,5,ETL
APT003099,PRJ0039,ANL001,06/01/2025,7.5,Reunião com cliente
APT005775,PRJ0081,ANL011,05/11/2026,2.5,Modelagem
APT003163,PRJ0039,ANL001,06-jan-2025,5,ETL
APT002540,PRJ0032,ANL024,05-mai-2026,4,Coleta
APT000835,PRJ0010,ANL019,2024-07-11,"4,5",ETL
APT002519,PRJ0032,ANL012,02-mar-2026,4,Apresentação
APT004033,PRJ0052,ANL010,2026-04-13,8,Coleta
APT003948,PRJ0050,ANL020,10/06/2025,6,Dashboard
APT007691,PRJ0109,ANL019,03/03/2026,6,Coleta
APT007500,PRJ0106,ANL003,2026-06-22,2,Dashboard
APT005928,PRJ0081,ANL011,27-mai-2026,6,Apresentação
APT004277,PRJ0056,ANL021,03/10/2025,6,Documentação
APT000590,PRJ0008,ANL011,2026-06-08,6,Testes
APT000046,PRJ0001,ANL022,2024-03-25,6,ETL
APT007306,PRJ0104,ANL018,19/04/2024,3,Testes
APT002020,PRJ0026,ANL009,2025-11-17,2,Dashboard
APT007720,PRJ0109,ANL013,07-abr-2026,4,Documentação
APT000506,PRJ0007,ANL004,2025-02-14,6.5,Dashboard
APT007580,PRJ0106,ANL009,25-mai-2026,6,Modelagem
APT000926,PRJ0012,ANL011,2026-03-25,8.5,DASHBOARD
APT008470,PRJ0120,ANL019,05/22/2026,4,Reunião com cliente
APT003630,PRJ0046,ANL016,2024-03-08,3.5,Coleta
APT000976,PRJ0012,ANL011,2026-06-22,7.5,REUNIÃO COM CLIENTE
APT001650,PRJ0021,ANL020,19/11/2025,8,Apresentação
APT008572,PRJ0121,ANL003,2026-05-21,7.5,Testes
APT009097,PRJ0130,ANL019,2025-06-26,7,Documentação
APT008418,PRJ0120,ANL007,2026-05-01,4,Apresentação
APT001559,PRJ0019,ANL010,13/01/2025,3.5,Dashboard
APT001311,PRJ0014,ANL008,2024-09-30,3,ETL
APT000077,PRJ0003,ANL009,09/08/2025,6,Testes
APT009609,PRJ0139,ANL017,28/11/2024,6,Coleta
APT007437,PRJ0106,ANL009,2026-05-04,5,Dashboard
APT007114,PRJ0101,ANL018,2026-06-15,3,Modelagem
APT009407,PRJ0135,ANL020,06-mar-2024,8,ETL
APT008616,PRJ0122,ANL003,18-ago-2025,4.5,Dashboard
APT003727,PRJ0047,ANL024,2024-08-27,6,Coleta
APT004316,PRJ0056,ANL003,2025-04-16,7,Reunião com cliente
APT007650,PRJ0109,ANL013,08-jun-2026,7,ETL
APT002359,PRJ0029,ANL001,06/12/2025,2,Documentação
APT003970,PRJ0051,ANL011,2024-12-23,4.5,Apresentação
APT001357,PRJ0015,ANL016,05-dez-2025,"6,5",Testes
APT001389,PRJ0016,ANL022,2026-05-15,8,Testes
APT000739,PRJ0009,ANL005,2025-11-11,6,Reunião com cliente
APT003404,PRJ0042,ANL001,2025-05-26,5,Dashboard
APT001660,PRJ0021,ANL008,2025-11-20,4,Documentação
APT001925,PRJ0025,ANL016,01/24/2025,4.5,Apresentação
APT007918,PRJ0113,ANL004,2024-05-20,3,Coleta
APT007794,PRJ0110,ANL002,2025-01-24,4,ETL
APT004202,PRJ0055,ANL020,2024-08-16,6,Testes
APT007144,PRJ0101,ANL024,2026-06-12,5.5,Reunião com cliente
APT006024,PRJ0082,ANL010,2025-03-31,6.5,Apresentação
APT006155,PRJ0083,ANL015,2025-05-19,6,Modelagem
APT008054,PRJ0115,ANL005,2024-07-05,4,Documentação
APT005237,PRJ0071,ANL023,2025-01-27,7,Apresentação
APT002577,PRJ0032,ANL012,2026-05-18,7.5,Testes
APT004864,PRJ0064,ANL014,23-abr-2026,4,Documentação
APT008272,PRJ0119,ANL018,21/02/2024,7.5,Documentação
APT000016,PRJ0001,ANL004,2024-04-19,7,ETL
APT006871,PRJ0098,ANL012,2025-08-07,"2,5",Modelagem
APT003722,PRJ0047,ANL006,11/12/2024,6.5,ETL
APT004756,PRJ0064,ANL020,2026-03-04,6,Documentação
APT007177,PRJ0102,ANL013,2024-12-30,4,Testes
APT008574,PRJ0121,ANL015,04-jun-2026,2.5,Apresentação
APT002075,PRJ0026,ANL009,2025-12-23,2,ETL
APT000265,PRJ0005,ANL011,12-dez-2024,"6,5",ETL
APT008877,PRJ0126,ANL005,2026-04-29,8,Testes
APT008293,PRJ0120,ANL001,24/03/2026,3,Reunião com cliente
APT005608,PRJ0079,ANL006,2025-06-09,2,Documentação
APT002993,PRJ0037,ANL004,2025-05-12,4,Dashboard
APT008989,PRJ0129,ANL001,2025-12-02,"8,5",Testes
APT008995,PRJ0129,ANL013,12/23/2025,4,ETL
APT002500,PRJ0032,ANL024,2026-02-20,5,Reunião com cliente
APT005935,PRJ0081,ANL005,24-abr-2026,6,Modelagem
APT001374,PRJ0016,ANL004,2026-05-25,2,Documentação
APT007123,PRJ0101,ANL024,2026-05-01,"5,5",Coleta
APT005006,PRJ0067,ANL019,2024-06-03,4,Documentação
APT005389,PRJ0076,ANL015,04-jun-2024,4,Dashboard
APT007216,PRJ0103,ANL017,27-mar-2025,6,Coleta
APT002093,PRJ0026,ANL021,09/29/2025,7,Reunião com cliente
APT006844,PRJ0098,ANL012,12/09/2025,8,Documentação
APT001365,PRJ0015,ANL004,11/24/2025,3,Reunião com cliente
APT006303,PRJ0086,ANL021,2026-04-02,2,Dashboard
APT007872,PRJ0113,ANL004,2024-05-30,5,Apresentação
APT002872,PRJ0036,ANL013,2026-04-28,2,ETL
APT007712,PRJ0109,ANL019,25/05/2026,3,Coleta
APT005827,PRJ0081,ANL023,2026-04-20,"2,5",Dashboard
APT000847,PRJ0010,ANL007,07/16/2024,3,Testes
APT006730,PRJ0095,ANL002,2025-03-21,4.5,Coleta
APT001279,PRJ0014,ANL002,07/10/2024,2,Modelagem
APT001425,PRJ0017,ANL016,2025-03-04,8,Reunião com cliente
APT006888,PRJ0098,ANL012,09/04/2025,7,Modelagem
APT009547,PRJ0136,ANL007,15-mai-2026,4,Modelagem
APT007597,PRJ0106,ANL015,2026-04-30,4,Apresentação
APT008135,PRJ0118,ANL008,2025-10-16,4,Dashboard
APT008165,PRJ0119,ANL018,2024-05-27,5.5,Coleta
APT001084,PRJ0012,ANL005,02-mar-2026,8,Apresentação
APT003680,PRJ0047,ANL006,29/10/2024,6,Modelagem
APT000268,PRJ0005,ANL005,2025-01-27,3,Coleta
APT004012,PRJ0051,ANL017,2024-11-12,2.5,Testes
APT004429,PRJ0059,ANL008,14/04/2025,6,Testes
APT005168,PRJ0070,ANL022,2025-06-16,7,Reunião com cliente
APT001939,PRJ0025,ANL010,02/03/2025,8,Dashboard
APT004392,PRJ0057,ANL024,2026-04-15,5.5,Dashboard
APT003088,PRJ0039,ANL001,2025-01-21,4,Testes
APT005693,PRJ0080,ANL021,2024-10-24,2,ETL
APT003333,PRJ0042,ANL013,2025-08-18,5,Dashboard
APT008170,PRJ0119,ANL006,2024-03-15,5.5,Reunião com cliente
APT006554,PRJ0092,ANL007,2024-08-14,5.5,Testes
APT004322,PRJ0056,ANL009,2025-03-14,5,Reunião com cliente
APT002725,PRJ0034,ANL006,2024-03-05,4,Apresentação
APT008408,PRJ0120,ANL013,2026-06-18,8,Dashboard
APT003931,PRJ0050,ANL014,2025-09-15,4,ETL
APT004351,PRJ0056,ANL009,2025-04-21,5,DASHBOARD
APT002602,PRJ0033,ANL014,26/01/2024,4,Reunião com cliente
APT001501,PRJ0017,ANL022,2025-03-17,"4,5",ETL
APT006607,PRJ0093,ANL008,08-out-2024,7,Dashboard
APT007668,PRJ0109,ANL007,2026-04-13,8.5,Dashboard
APT004080,PRJ0052,ANL016,03-abr-2026,4.5,Reunião com cliente
APT003574,PRJ0044,ANL017,2025-06-09,7.5,Dashboard
APT006845,PRJ0098,ANL018,13-ago-2025,7,Coleta
APT002584,PRJ0032,ANL012,2026-05-11,7,ETL
APT003789,PRJ0048,ANL011,2024-11-27,7,Documentação
APT001994,PRJ0026,ANL009,23-jul-2025,6,Testes
APT006023,PRJ0082,ANL016,2025-06-09,6,Modelagem
APT001306,PRJ0014,ANL008,2024-08-02,4,Dashboard
APT008108,PRJ0118,ANL002,2025-12-18,3,Coleta
APT006709,PRJ0095,ANL008,2025-01-23,"4,5",ETL
APT007772,PRJ0110,ANL020,2025-01-20,4,Dashboard
APT003763,PRJ0047,ANL024,2024-10-22,4,Dashboard
APT006082,PRJ0083,ANL021,11-ago-2025,4.5,Coleta
APT005294,PRJ0073,ANL021,2025-03-04,3,Documentação
APT007408,PRJ0106,ANL021,2026-04-24,3.5,Apresentação
APT005549,PRJ0078,ANL011,06/06/2025,2,Testes
APT007663,PRJ0109,ANL013,04/05/2026,6,Apresentação
APT002548,PRJ0032,ANL024,06/02/2026,8.5,Modelagem
APT001226,PRJ0014,ANL008,2024-10-22,4,COLETA
APT003873,PRJ0049,ANL024,2026-02-06,7,Testes
APT008300,PRJ0120,ANL007,28/05/2026,6,Dashboard
APT001740,PRJ0023,ANL011,2026-04-06,6,Reunião com cliente
APT000654,PRJ0008,ANL011,2026-05-28,4,ETL
APT006273,PRJ0085,ANL024,2025-10-01,4,Documentação
APT000456,PRJ0007,ANL010,2024-12-30,6,Coleta
APT005728,PRJ0081,ANL017,2026-05-22,6,Modelagem
APT006710,PRJ0095,ANL002,2025-01-28,2,Modelagem
APT003791,PRJ0048,ANL011,2024-12-30,7,Coleta
APT008952,PRJ0128,ANL011,14-abr-2026,5,Reunião com cliente
APT004659,PRJ0063,ANL013,2026-06-08,6.5,Coleta
APT001122,PRJ0013,ANL023,2024-10-25,5,Documentação
APT003838,PRJ0049,ANL018,2026-01-19,3,ETL
APT002816,PRJ0035,ANL022,2025-04-02,5,Apresentação
APT005220,PRJ0070,ANL022,16/04/2025,6,Documentação
APT001523,PRJ0018,ANL005,2025-09-15,5,Coleta
APT000999,PRJ0012,ANL017,03/04/2026,6,Reunião com cliente
APT005267,PRJ0072,ANL006,2025-10-23,4,ETL
APT005241,PRJ0071,ANL023,25/02/2025,6.5,Dashboard
APT002253,PRJ0028,ANL004,10-out-2024,6,Dashboard
APT005202,PRJ0070,ANL022,2025-05-15,6,Coleta
APT005881,PRJ0081,ANL005,2026-05-21,2,ETL
APT006439,PRJ0089,ANL010,23-jul-2024,6,Dashboard
APT009041,PRJ0130,ANL013,2025-04-14,7,Coleta
APT007442,PRJ0106,ANL021,2026-05-15,3.5,Documentação
APT006460,PRJ0089,ANL004,09-set-2024,4.5,Modelagem
APT004826,PRJ0064,ANL020,2026-03-26,4,DOCUMENTAÇÃO
APT002418,PRJ0030,ANL015,2024-10-02,4,Testes
APT000602,PRJ0008,ANL017,06/16/2026,4,Testes
APT004400,PRJ0057,ANL024,2026-03-02,8,Dashboard
APT001988,PRJ0025,ANL016,02/21/2025,4,Coleta
APT003593,PRJ0045,ANL016,2025-03-03,6,Modelagem
APT002620,PRJ0034,ANL012,2024-02-08,6,Reunião com cliente
APT003707,PRJ0047,ANL024,2024-10-23,4,Modelagem
APT007041,PRJ0101,ANL024,18-mai-2026,2,Modelagem
APT005466,PRJ0078,ANL023,02-out-2025,3,Apresentação
APT001539,PRJ0019,ANL016,17-dez-2024,3.5,Modelagem
APT001565,PRJ0019,ANL004,2024-12-30,8,Dashboard
APT008535,PRJ0121,ANL015,2026-03-26,8,ETL
APT009790,PRJ0140,ANL006,2025-10-06,5,Modelagem
APT009152,PRJ0131,ANL021,2024-02-12,4,Dashboard
APT002557,PRJ0032,ANL024,2026-03-26,6,Documentação
APT000051,PRJ0001,ANL010,2024-03-21,6.5,REUNIÃO COM CLIENTE
APT005395,PRJ0076,ANL015,10/06/2024,5,Apresentação
APT005545,PRJ0078,ANL017,2025-09-01,"6,5",Dashboard
APT007745,PRJ0109,ANL019,2026-05-06,2,Testes
APT001611,PRJ0020,ANL022,2024-03-18,3.5,Testes
APT001541,PRJ0019,ANL022,2025-01-23,6.5,Apresentação
APT008620,PRJ0122,ANL003,2025-10-13,7,Apresentação
APT007514,PRJ0106,ANL021,2026-05-18,8,Apresentação
APT007857,PRJ0112,ANL021,2025-08-18,4.5,Coleta
APT003943,PRJ0050,ANL002,2025-09-22,"4,5",Modelagem
APT000770,PRJ0010,ANL013,08/02/2024,4,Reunião com cliente
APT005978,PRJ0082,ANL010,07/01/2025,6,Reunião com cliente
APT007584,PRJ0106,ANL021,2026-04-29,6,Apresentação
APT003822,PRJ0048,ANL017,12/27/2024,8.5,Reunião com cliente
APT008357,PRJ0120,ANL001,22-abr-2026,8,ETL
APT000951,PRJ0012,ANL017,14-abr-2026,2,COLETA
APT001214,PRJ0014,ANL020,2024-06-28,4,Coleta
APT006138,PRJ0083,ANL009,29-mai-2025,4,Reunião com cliente
APT000986,PRJ0012,ANL005,16-fev-2026,6.5,Testes
APT007768,PRJ0109,ANL001,18/05/2026,4,Documentação
APT001200,PRJ0014,ANL014,2024-07-15,5,Dashboard
APT003032,PRJ0037,ANL022,2025-03-31,5.5,Apresentação
